post_id,thread_id,order,true_primary,true_secondary,pred_primary,pred_secondary
cad_22778,665,"665, 02, 01",IdentityDirectedAbuse,IdentityDirectedAbuse / derogation,Neutral,NA
cad_22779,665,"665, 02, 01",PersonDirectedAbuse,PersonDirectedAbuse / directed to a person in the thread,Neutral,NA
cad_22784,665,"665, 02, 01, 01",PersonDirectedAbuse,PersonDirectedAbuse / directed to a person in the thread,Slur,NA
cad_22783,665,"665, 02, 01, 01",IdentityDirectedAbuse,IdentityDirectedAbuse / derogation,Slur,NA
cad_9560,665,"665, 07, 01, 01",Neutral,"""NA""",IdentityDirectedAbuse,NA
cad_9527,665,"665, 04, 01, 01",Neutral,"""NA""",Neutral,NA
cad_9524,665,"665, 02, 01, 01, 01",Neutral,"""NA""",Neutral,NA
cad_26644,665,665-title,Neutral,"""NA""",Neutral,NA
cad_9491,659,"659, 01",Neutral,"""NA""",Neutral,NA
cad_26639,659,659-title,Neutral,"""NA""",Neutral,NA
cad_9546,676,"676, 01",Neutral,"""NA""",Neutral,NA
cad_9556,676,"676, 02",Neutral,"""NA""",Neutral,NA
cad_9566,676,"676, 03",Neutral,"""NA""",Neutral,NA
cad_9587,676,"676, 04",Neutral,"""NA""",Neutral,NA
cad_22795,676,"676, 05",IdentityDirectedAbuse,IdentityDirectedAbuse / animosity,Neutral,NA
cad_26654,676,676-title,Neutral,"""NA""",Neutral,NA
cad_9564,678,"678, 01",Neutral,"""NA""",IdentityDirectedAbuse,NA
cad_22794,678,"678, 04",PersonDirectedAbuse,PersonDirectedAbuse / directed to a person in the thread,Neutral,NA
cad_9640,678,"678, 06",Neutral,"""NA""",Neutral,NA
cad_9615,678,"678, 05",Neutral,"""NA""",Neutral,NA
cad_9709,678,"678, 07",Neutral,"""NA""",Neutral,NA
cad_9576,678,"678, 03",Neutral,"""NA""",Neutral,NA
cad_9569,678,"678, 02",Neutral,"""NA""",Neutral,NA
cad_9629,678,"678, 01, 02",Neutral,"""NA""",IdentityDirectedAbuse,NA
cad_9682,678,"678, 01, 03",Neutral,"""NA""",Neutral,NA
cad_9890,678,"678, 07, 01",Neutral,"""NA""",Neutral,NA
cad_9567,678,"678, 01, 01",Neutral,"""NA""",IdentityDirectedAbuse,NA
cad_22817,678,"678, 05, 01",IdentityDirectedAbuse,IdentityDirectedAbuse / derogation,IdentityDirectedAbuse,NA
cad_9602,678,"678, 04, 01",Neutral,"""NA""",Neutral,NA
cad_9677,678,"678, 04, 01, 01",Neutral,"""NA""",Neutral,NA
cad_9710,678,"678, 01, 02, 01",Neutral,"""NA""",Neutral,NA
cad_9892,678,"678, 04, 01, 02",Neutral,"""NA""",Neutral,NA
cad_22820,678,"678, 05, 01, 01",IdentityDirectedAbuse,IdentityDirectedAbuse / derogation,IdentityDirectedAbuse,NA
cad_22832,678,"678, 05, 01, 02",IdentityDirectedAbuse,IdentityDirectedAbuse / derogation,IdentityDirectedAbuse,NA
cad_22833,678,"678, 05, 01, 02",IdentityDirectedAbuse,IdentityDirectedAbuse / derogation,IdentityDirectedAbuse,NA
cad_22874,678,"678, 05, 01, 01, 01",IdentityDirectedAbuse,IdentityDirectedAbuse / derogation,Neutral,NA
cad_26656,678,678-title,Neutral,"""NA""",IdentityDirectedAbuse,NA
cad_9579,679,"679, 01",Neutral,"""NA""",PersonDirectedAbuse,NA
cad_22855,679,"679, 19",IdentityDirectedAbuse,IdentityDirectedAbuse / animosity,IdentityDirectedAbuse,NA
cad_22854,679,"679, 19",IdentityDirectedAbuse,IdentityDirectedAbuse / animosity,IdentityDirectedAbuse,NA
cad_22803,679,"679, 15",IdentityDirectedAbuse,IdentityDirectedAbuse / animosity,Neutral,NA
cad_22800,679,"679, 14",IdentityDirectedAbuse,IdentityDirectedAbuse / animosity,IdentityDirectedAbuse,NA
cad_22798,679,"679, 13",IdentityDirectedAbuse,IdentityDirectedAbuse / animosity,PersonDirectedAbuse,NA
cad_22791,679,"679, 07",IdentityDirectedAbuse,IdentityDirectedAbuse / animosity,Neutral,NA
cad_22788,679,"679, 05",IdentityDirectedAbuse,IdentityDirectedAbuse / derogation,IdentityDirectedAbuse,NA
cad_22787,679,"679, 04",Neutral,"""NA""",Neutral,NA
cad_9856,679,"679, 20",Neutral,"""NA""",Neutral,NA
cad_9680,679,"679, 18",Neutral,"""NA""",Neutral,NA
cad_9646,679,"679, 17",Neutral,"""NA""",Neutral,NA
cad_10301,679,"679, 21",Neutral,"""NA""",Neutral,NA
cad_9611,679,"679, 11",Neutral,"""NA""",Neutral,NA
cad_9583,679,"679, 02",Neutral,"""NA""",Neutral,NA
cad_9608,679,"679, 10",Neutral,"""NA""",Neutral,NA
cad_9584,679,"679, 03",Neutral,"""NA""",Neutral,NA
cad_9588,679,"679, 06",Neutral,"""NA""",Neutral,NA
cad_9593,679,"679, 08",Neutral,"""NA""",Neutral,NA
cad_9612,679,"679, 12",IdentityDirectedAbuse,IdentityDirectedAbuse / animosity,Neutral,NA
cad_9598,679,"679, 09",Neutral,"""NA""",Neutral,NA
cad_25992,679,"679, 16, 01",IdentityDirectedAbuse,IdentityDirectedAbuse / derogation,Slur,NA
cad_9585,679,"679, 03, 01",Neutral,"""NA""",Neutral,NA
cad_22799,679,"679, 04, 01",Neutral,"""NA""",Neutral,NA
cad_22789,679,"679, 01, 01",IdentityDirectedAbuse,IdentityDirectedAbuse / animosity,Neutral,NA
cad_22790,679,"679, 06, 01",IdentityDirectedAbuse,IdentityDirectedAbuse / animosity,PersonDirectedAbuse,NA
cad_10308,679,"679, 21, 01",Neutral,"""NA""",Neutral,NA
cad_25993,679,"679, 16, 01",PersonDirectedAbuse,PersonDirectedAbuse / directed to a person in the thread,Slur,NA
cad_9876,679,"679, 18, 02",Neutral,"""NA""",Neutral,NA
cad_9836,679,"679, 18, 01",Neutral,"""NA""",Neutral,NA
cad_9609,679,"679, 08, 01",Neutral,"""NA""",Neutral,NA
cad_9592,679,"679, 01, 01, 01",Neutral,"""NA""",Neutral,NA
cad_10151,679,"679, 06, 01, 01",Neutral,"""NA""",Neutral,NA
cad_22811,679,"679, 14, 01, 02",IdentityDirectedAbuse,IdentityDirectedAbuse / animosity,Neutral,NA
cad_22812,679,"679, 14, 01, 02",PersonDirectedAbuse,PersonDirectedAbuse / directed to a person in the thread,Neutral,NA
cad_22792,679,"679, 01, 01, 01, 01",IdentityDirectedAbuse,IdentityDirectedAbuse / animosity,IdentityDirectedAbuse,NA
cad_22793,679,"679, 01, 01, 01, 01",IdentityDirectedAbuse,IdentityDirectedAbuse / animosity,IdentityDirectedAbuse,NA
cad_10160,679,"679, 06, 01, 01, 01",Neutral,"""NA""",Neutral,NA
cad_9601,679,"679, 06, 01, 02, 01",Neutral,"""NA""",Neutral,NA
cad_27380,679,679-title,IdentityDirectedAbuse,IdentityDirectedAbuse / animosity,Neutral,NA
cad_20636,679,679-post,IdentityDirectedAbuse,IdentityDirectedAbuse / animosity,Neutral,NA
cad_20635,679,679-post,IdentityDirectedAbuse,IdentityDirectedAbuse / animosity,Neutral,NA
cad_9735,689,"689, 02",Neutral,"""NA""",Neutral,NA
cad_9736,689,"689, 03",Neutral,"""NA""",Neutral,NA
cad_9741,689,"689, 05",Neutral,"""NA""",Neutral,NA
cad_9742,689,"689, 06",Neutral,"""NA""",Neutral,NA
cad_9744,689,"689, 07",Neutral,"""NA""",Neutral,NA
cad_22845,689,"689, 04",IdentityDirectedAbuse,IdentityDirectedAbuse / derogation,IdentityDirectedAbuse,NA
cad_26664,689,689-title,Neutral,"""NA""",Neutral,NA
cad_10260,704,"704, 01",Neutral,"""NA""",Neutral,NA
cad_10268,704,"704, 03",Neutral,"""NA""",Neutral,NA
cad_10276,704,"704, 04",Neutral,"""NA""",Neutral,NA
cad_22975,704,"704, 02",AffiliationDirectedAbuse,AffiliationDirectedAbuse / derogation,Neutral,NA
cad_22976,704,"704, 02",AffiliationDirectedAbuse,AffiliationDirectedAbuse / derogation,Neutral,NA
cad_10265,704,"704, 02, 01",Neutral,"""NA""",Neutral,NA
cad_10272,704,"704, 03, 01",Neutral,"""NA""",PersonDirectedAbuse,NA
cad_10281,704,"704, 04, 01",Neutral,"""NA""",Neutral,NA
cad_10303,704,"704, 01, 02",Neutral,"""NA""",Neutral,NA
cad_10351,704,"704, 04, 02",Neutral,"""NA""",Neutral,NA
cad_10487,704,"704, 01, 03",Neutral,"""NA""",Neutral,NA
cad_22980,704,"704, 01, 01",AffiliationDirectedAbuse,AffiliationDirectedAbuse / derogation,Neutral,NA
cad_10282,704,"704, 03, 01, 01",Neutral,"""NA""",Neutral,NA
cad_22979,704,"704, 04, 01, 01",AffiliationDirectedAbuse,AffiliationDirectedAbuse / animosity,Neutral,NA
cad_22981,704,"704, 04, 01, 01, 01",AffiliationDirectedAbuse,AffiliationDirectedAbuse / derogation,AffiliationDirectedAbuse,NA
cad_26678,704,704-title,Neutral,"""NA""",Neutral,NA
cad_22983,710,"710, 02",PersonDirectedAbuse,PersonDirectedAbuse / about a person who is not in the thread,Neutral,NA
cad_22984,710,"710, 03",PersonDirectedAbuse,PersonDirectedAbuse / about a person who is not in the thread,Neutral,NA
cad_10307,710,"710, 02, 01",Neutral,"""NA""",Neutral,NA
cad_22986,710,"710, 03, 01",Neutral,"""NA""",Neutral,NA
cad_10324,710,"710, 02, 01, 01",Neutral,"""NA""",Neutral,NA
cad_10334,710,"710, 03, 01, 01",Neutral,"""NA""",Neutral,NA
cad_10520,710,"710, 02, 01, 02",Neutral,"""NA""",Neutral,NA
cad_10326,710,"710, 02, 01, 01, 01",Neutral,"""NA""",Neutral,NA
cad_10492,710,"710, 02, 01, 01, 02",Neutral,"""NA""",Neutral,NA
cad_26683,710,710-title,Neutral,"""NA""",Neutral,NA
cad_10312,714,"714, 01",Neutral,"""NA""",Neutral,NA
cad_10467,714,"714, 78",Neutral,"""NA""",Neutral,NA
cad_10468,714,"714, 79",Neutral,"""NA""",IdentityDirectedAbuse,NA
cad_10471,714,"714, 81",Neutral,"""NA""",Neutral,NA
cad_10474,714,"714, 82",Neutral,"""NA""",IdentityDirectedAbuse,NA
cad_10477,714,"714, 83",Neutral,"""NA""",Neutral,NA
cad_10479,714,"714, 84",Neutral,"""NA""",Neutral,NA
cad_10465,714,"714, 77",Neutral,"""NA""",Neutral,NA
cad_10481,714,"714, 85",Neutral,"""NA""",Neutral,NA
cad_10483,714,"714, 87",Neutral,"""NA""",Neutral,NA
cad_10485,714,"714, 88",Neutral,"""NA""",IdentityDirectedAbuse,NA
cad_10488,714,"714, 89",Neutral,"""NA""",IdentityDirectedAbuse,NA
cad_10491,714,"714, 90",Neutral,"""NA""",IdentityDirectedAbuse,NA
cad_10493,714,"714, 92",Neutral,"""NA""",Neutral,NA
cad_10495,714,"714, 93",Neutral,"""NA""",IdentityDirectedAbuse,NA
cad_10482,714,"714, 86",Neutral,"""NA""",Neutral,NA
cad_10497,714,"714, 94",Neutral,"""NA""",Neutral,NA
cad_10462,714,"714, 76",Neutral,"""NA""",Neutral,NA
cad_10454,714,"714, 74",IdentityDirectedAbuse,IdentityDirectedAbuse / derogation,IdentityDirectedAbuse,NA
cad_10412,714,"714, 56",Neutral,"""NA""",Neutral,NA
cad_10418,714,"714, 57",Neutral,"""NA""",Neutral,NA
cad_10419,714,"714, 59",Neutral,"""NA""",Neutral,NA
cad_10420,714,"714, 60",Neutral,"""NA""",Neutral,NA
cad_10424,714,"714, 61",Neutral,"""NA""",Neutral,NA
cad_10425,714,"714, 62",Neutral,"""NA""",Neutral,NA
cad_10460,714,"714, 75",Neutral,"""NA""",Neutral,NA
cad_10431,714,"714, 63",Neutral,"""NA""",Neutral,NA
cad_10436,714,"714, 65",Neutral,"""NA""",Neutral,NA
cad_10437,714,"714, 66",Neutral,"""NA""",Neutral,NA
cad_10441,714,"714, 69",Neutral,"""NA""",Neutral,NA
cad_10450,714,"714, 71",Neutral,"""NA""",Neutral,NA
cad_10452,714,"714, 72",Neutral,"""NA""",Neutral,NA
cad_10453,714,"714, 73",Neutral,"""NA""",Neutral,NA
cad_10434,714,"714, 64",Neutral,"""NA""",Neutral,NA
cad_10411,714,"714, 55",Neutral,"""NA""",Neutral,NA
cad_10499,714,"714, 95",Neutral,"""NA""",IdentityDirectedAbuse,NA
cad_10502,714,"714, 98",Neutral,"""NA""",Neutral,NA
cad_22994,714,"714, 26",PersonDirectedAbuse,PersonDirectedAbuse / about a person who is not in the thread,Neutral,NA
cad_22998,714,"714, 33",IdentityDirectedAbuse,IdentityDirectedAbuse / animosity,IdentityDirectedAbuse,NA
cad_22999,714,"714, 34",CounterSpeech,CounterSpeech / identity-directed,IdentityDirectedAbuse,NA
cad_23003,714,"714, 36",IdentityDirectedAbuse,IdentityDirectedAbuse / derogation,IdentityDirectedAbuse,NA
cad_23005,714,"714, 39",Neutral,"""NA""",Neutral,NA
cad_23007,714,"714, 50",CounterSpeech,CounterSpeech / identity-directed,Neutral,NA
cad_22993,714,"714, 23",IdentityDirectedAbuse,IdentityDirectedAbuse / derogation,IdentityDirectedAbuse,NA
cad_23009,714,"714, 52",PersonDirectedAbuse,PersonDirectedAbuse / about a person who is not in the thread,Neutral,NA
cad_23012,714,"714, 67",CounterSpeech,CounterSpeech / identity-directed,Neutral,NA
cad_23013,714,"714, 67",AffiliationDirectedAbuse,AffiliationDirectedAbuse / derogation,PersonDirectedAbuse,NA
cad_23014,714,"714, 70",PersonDirectedAbuse,PersonDirectedAbuse / about a person who is not in the thread,Neutral,NA
cad_23016,714,"714, 80",IdentityDirectedAbuse,IdentityDirectedAbuse / derogation,IdentityDirectedAbuse,NA
cad_23017,714,"714, 91",IdentityDirectedAbuse,IdentityDirectedAbuse / animosity,Slur,NA
cad_23020,714,"714, 97",CounterSpeech,CounterSpeech / identity-directed,Neutral,NA
cad_23010,714,"714, 58",PersonDirectedAbuse,PersonDirectedAbuse / about a person who is not in the thread,IdentityDirectedAbuse,NA
cad_10501,714,"714, 96",Neutral,"""NA""",Neutral,NA
cad_22992,714,"714, 17",CounterSpeech,CounterSpeech / identity-directed,Neutral,NA
cad_11377,714,"714, 113",Neutral,"""NA""",IdentityDirectedAbuse,NA
cad_10505,714,"714, 99",Neutral,"""NA""",Neutral,NA
cad_10508,714,"714, 100",Neutral,"""NA""",Neutral,NA
cad_10509,714,"714, 101",Neutral,"""NA""",Neutral,NA
cad_10513,714,"714, 102",Neutral,"""NA""",Neutral,NA
cad_10516,714,"714, 103",Neutral,"""NA""",IdentityDirectedAbuse,NA
cad_10521,714,"714, 104",Neutral,"""NA""",Neutral,NA
cad_22991,714,"714, 12",CounterSpeech,CounterSpeech / identity-directed,Neutral,NA
cad_10525,714,"714, 105",Neutral,"""NA""",Neutral,NA
cad_10534,714,"714, 107",Neutral,"""NA""",Neutral,NA
cad_10542,714,"714, 108",Neutral,"""NA""",Neutral,NA
cad_10552,714,"714, 109",Neutral,"""NA""",Neutral,NA
cad_10555,714,"714, 110",Neutral,"""NA""",Neutral,NA
cad_10565,714,"714, 111",Neutral,"""NA""",Neutral,NA
cad_10690,714,"714, 112",Neutral,"""NA""",Neutral,NA
cad_10530,714,"714, 106",Neutral,"""NA""",Neutral,NA
cad_10410,714,"714, 54",Neutral,"""NA""",Neutral,NA
cad_10440,714,"714, 68",Neutral,"""NA""",Neutral,NA
cad_10345,714,"714, 19",Neutral,"""NA""",Neutral,NA
cad_10360,714,"714, 29",Neutral,"""NA""",Neutral,NA
cad_10378,714,"714, 41",Neutral,"""NA""",Neutral,NA
cad_10342,714,"714, 16",Neutral,"""NA""",Neutral,NA
cad_10361,714,"714, 30",Neutral,"""NA""",IdentityDirectedAbuse,NA
cad_10341,714,"714, 15",Neutral,"""NA""",Neutral,NA
cad_10340,714,"714, 14",Neutral,"""NA""",Neutral,NA
cad_10317,714,"714, 04",Neutral,"""NA""",Neutral,NA
cad_10336,714,"714, 13",Neutral,"""NA""",Neutral,NA
cad_10364,714,"714, 31",Neutral,"""NA""",Neutral,NA
cad_10366,714,"714, 32",Neutral,"""NA""",Neutral,NA
cad_10385,714,"714, 45",Neutral,"""NA""",Neutral,NA
cad_10382,714,"714, 44",Neutral,"""NA""",Neutral,NA
cad_10373,714,"714, 35",Neutral,"""NA""",Neutral,NA
cad_10346,714,"714, 20",Neutral,"""NA""",Neutral,NA
cad_10381,714,"714, 43",Neutral,"""NA""",Neutral,NA
cad_10375,714,"714, 37",Neutral,"""NA""",Neutral,NA
cad_10316,714,"714, 03",Neutral,"""NA""",AffiliationDirectedAbuse,NA
cad_10376,714,"714, 38",Neutral,"""NA""",Neutral,NA
cad_10379,714,"714, 42",Neutral,"""NA""",Neutral,NA
cad_10319,714,"714, 06",Neutral,"""NA""",Neutral,NA
cad_10359,714,"714, 28",Neutral,"""NA""",Neutral,NA
cad_10389,714,"714, 46",Neutral,"""NA""",Neutral,NA
cad_10377,714,"714, 40",Neutral,"""NA""",IdentityDirectedAbuse,NA
cad_10330,714,"714, 09",Neutral,"""NA""",Neutral,NA
cad_10350,714,"714, 22",Neutral,"""NA""",Neutral,NA
cad_10357,714,"714, 27",Neutral,"""NA""",Neutral,NA
cad_10329,714,"714, 08",Neutral,"""NA""",Neutral,NA
cad_10318,714,"714, 05",Neutral,"""NA""",Neutral,NA
cad_10395,714,"714, 49",Neutral,"""NA""",Neutral,NA
cad_10354,714,"714, 24",Neutral,"""NA""",PersonDirectedAbuse,NA
cad_10396,714,"714, 51",Neutral,"""NA""",Neutral,NA
cad_10327,714,"714, 07",Neutral,"""NA""",Neutral,NA
cad_10348,714,"714, 21",Neutral,"""NA""",AffiliationDirectedAbuse,NA
cad_10344,714,"714, 18",Neutral,"""NA""",Neutral,NA
cad_10356,714,"714, 25",Neutral,"""NA""",Neutral,NA
cad_10331,714,"714, 10",Neutral,"""NA""",Neutral,NA
cad_10392,714,"714, 48",Neutral,"""NA""",Neutral,NA
cad_10391,714,"714, 47",Neutral,"""NA""",Neutral,NA
cad_10332,714,"714, 11",Neutral,"""NA""",Neutral,NA
cad_10313,714,"714, 02",Neutral,"""NA""",Neutral,NA
cad_10349,714,"714, 06, 01",Neutral,"""NA""",Neutral,NA
cad_10472,714,"714, 11, 02",Neutral,"""NA""",Neutral,NA
cad_10358,714,"714, 20, 01",Neutral,"""NA""",Neutral,NA
cad_10369,714,"714, 02, 01",Neutral,"""NA""",Neutral,NA
cad_10368,714,"714, 08, 02",Neutral,"""NA""",Neutral,NA
cad_10514,714,"714, 16, 04",Neutral,"""NA""",Neutral,NA
cad_10872,714,"714, 34, 01",Neutral,"""NA""",IdentityDirectedAbuse,NA
cad_10486,714,"714, 01, 09",Neutral,"""NA""",Neutral,NA
cad_10512,714,"714, 06, 04",Neutral,"""NA""",IdentityDirectedAbuse,NA
cad_10362,714,"714, 06, 02",Neutral,"""NA""",Neutral,NA
cad_10494,714,"714, 01, 10",IdentityDirectedAbuse,IdentityDirectedAbuse / animosity,Neutral,NA
cad_10506,714,"714, 01, 11",Neutral,"""NA""",Neutral,NA
cad_23008,714,"714, 50, 01",CounterSpeech,CounterSpeech / identity-directed,Neutral,NA
cad_10352,714,"714, 16, 01",Neutral,"""NA""",Neutral,NA
cad_10402,714,"714, 31, 01",Neutral,"""NA""",Neutral,NA
cad_10459,714,"714, 01, 07",Neutral,"""NA""",Neutral,NA
cad_23019,714,"714, 84, 01",IdentityDirectedAbuse,IdentityDirectedAbuse / animosity,Neutral,NA
cad_10416,714,"714, 04, 03",Neutral,"""NA""",Neutral,NA
cad_10417,714,"714, 24, 01",Neutral,"""NA""",Neutral,NA
cad_10404,714,"714, 01, 05",Neutral,"""NA""",IdentityDirectedAbuse,NA
cad_10394,714,"714, 02, 02",Neutral,"""NA""",Neutral,NA
cad_23000,714,"714, 08, 03",PersonDirectedAbuse,PersonDirectedAbuse / about a person who is not in the thread,Neutral,NA
cad_10422,714,"714, 60, 01",IdentityDirectedAbuse,IdentityDirectedAbuse / threatening language,IdentityDirectedAbuse,NA
cad_10403,714,"714, 01, 04",Neutral,"""NA""",Neutral,NA
cad_10427,714,"714, 03, 01",Neutral,"""NA""",Neutral,NA
cad_10428,714,"714, 04, 04",Neutral,"""NA""",Neutral,NA
cad_10429,714,"714, 01, 06",Neutral,"""NA""",Neutral,NA
cad_10314,714,"714, 01, 01",Neutral,"""NA""",Neutral,NA
cad_11186,714,"714, 11, 03",Neutral,"""NA""",Neutral,NA
cad_10388,714,"714, 01, 03",Neutral,"""NA""",Neutral,NA
cad_22995,714,"714, 23, 01",CounterSpeech,CounterSpeech / identity-directed,Neutral,NA
cad_10451,714,"714, 11, 01",Neutral,"""NA""",Neutral,NA
cad_10339,714,"714, 114, 02",Neutral,"""NA""",Neutral,NA
cad_11404,714,"714, 16, 05",Neutral,"""NA""",IdentityDirectedAbuse,NA
cad_10461,714,"714, 01, 08",Neutral,"""NA""",IdentityDirectedAbuse,NA
cad_10456,714,"714, 29, 01",IdentityDirectedAbuse,IdentityDirectedAbuse / animosity,IdentityDirectedAbuse,NA
cad_10383,714,"714, 23, 02",Neutral,"""NA""",Neutral,NA
cad_10384,714,"714, 04, 01",Neutral,"""NA""",AffiliationDirectedAbuse,NA
cad_10438,714,"714, 06, 03",Neutral,"""NA""",IdentityDirectedAbuse,NA
cad_10399,714,"714, 04, 02",Neutral,"""NA""",Neutral,NA
cad_10447,714,"714, 35, 01",Neutral,"""NA""",Neutral,NA
cad_23015,714,"714, 30, 01",IdentityDirectedAbuse,IdentityDirectedAbuse / glorification,Neutral,NA
cad_10337,714,"714, 01, 02",Neutral,"""NA""",Neutral,NA
cad_10386,714,"714, 16, 03",Neutral,"""NA""",Neutral,NA
cad_25997,714,"714, 16, 02",CounterSpeech,CounterSpeech / identity-directed,Neutral,NA
cad_10335,714,"714, 08, 01",Neutral,"""NA""",Neutral,NA
cad_10338,714,"714, 114, 01",Neutral,"""NA""",Neutral,NA
cad_23004,714,"714, 06, 01, 01",IdentityDirectedAbuse,IdentityDirectedAbuse / animosity,IdentityDirectedAbuse,NA
cad_10874,714,"714, 34, 01, 01",Neutral,"""NA""",Neutral,NA
cad_10544,714,"714, 04, 01, 03",Neutral,"""NA""",Neutral,NA
cad_10343,714,"714, 01, 02, 01",Neutral,"""NA""",Neutral,NA
cad_23002,714,"714, 01, 02, 02",PersonDirectedAbuse,PersonDirectedAbuse / about a person who is not in the thread,Neutral,NA
cad_22996,714,"714, 16, 01, 01",IdentityDirectedAbuse,IdentityDirectedAbuse / animosity,IdentityDirectedAbuse,NA
cad_10372,714,"714, 06, 02, 03",Neutral,"""NA""",Neutral,NA
cad_23011,714,"714, 01, 06, 01",AffiliationDirectedAbuse,AffiliationDirectedAbuse / derogation,Neutral,NA
cad_10405,714,"714, 01, 05, 01",Neutral,"""NA""",Neutral,NA
cad_10398,714,"714, 04, 01, 01",Neutral,"""NA""",Neutral,NA
cad_10414,714,"714, 01, 01, 04",Neutral,"""NA""",Neutral,NA
cad_10393,714,"714, 16, 02, 01",Neutral,"""NA""",Neutral,NA
cad_23018,714,"714, 04, 01, 02",AffiliationDirectedAbuse,AffiliationDirectedAbuse / derogation,Neutral,NA
cad_10423,714,"714, 60, 01, 01",Neutral,"""NA""",Neutral,NA
cad_10426,714,"714, 01, 02, 04",Neutral,"""NA""",Neutral,NA
cad_10390,714,"714, 01, 01, 03",Neutral,"""NA""",Neutral,NA
cad_10315,714,"714, 01, 01, 01",Neutral,"""NA""",Neutral,NA
cad_10387,714,"714, 01, 02, 03",Neutral,"""NA""",IdentityDirectedAbuse,NA
cad_10439,714,"714, 16, 02, 03",Neutral,"""NA""",Neutral,NA
cad_10533,714,"714, 11, 02, 01",Neutral,"""NA""",Neutral,NA
cad_10442,714,"714, 01, 06, 02",Neutral,"""NA""",Neutral,NA
cad_10449,714,"714, 31, 01, 01",Neutral,"""NA""",IdentityDirectedAbuse,NA
cad_10463,714,"714, 01, 03, 01",Neutral,"""NA""",Neutral,NA
cad_10464,714,"714, 01, 04, 01",Neutral,"""NA""",Neutral,NA
cad_10469,714,"714, 30, 01, 01",Neutral,"""NA""",Neutral,NA
cad_10470,714,"714, 31, 01, 02",Neutral,"""NA""",Neutral,NA
cad_10367,714,"714, 06, 02, 02",Neutral,"""NA""",Neutral,NA
cad_10400,714,"714, 16, 02, 02",Neutral,"""NA""",Neutral,NA
cad_10363,714,"714, 06, 02, 01",Neutral,"""NA""",Neutral,NA
cad_10496,714,"714, 23, 02, 01",Neutral,"""NA""",Neutral,NA
cad_10504,714,"714, 29, 01, 01",Neutral,"""NA""",Neutral,NA
cad_10353,714,"714, 114, 02, 01",Neutral,"""NA""",Neutral,NA
cad_10445,714,"714, 03, 01, 01",Neutral,"""NA""",Neutral,NA
cad_10328,714,"714, 01, 01, 02",Neutral,"""NA""",Neutral,NA
cad_23021,714,"714, 04, 01, 02, 01",AffiliationDirectedAbuse,AffiliationDirectedAbuse / derogation,AffiliationDirectedAbuse,NA
cad_10490,714,"714, 01, 02, 03, 02",Neutral,"""NA""",Neutral,NA
cad_23001,714,"714, 01, 02, 01, 01",PersonDirectedAbuse,PersonDirectedAbuse / about a person who is not in the thread,Neutral,NA
cad_22997,714,"714, 16, 01, 01, 01",IdentityDirectedAbuse,IdentityDirectedAbuse / animosity,Neutral,NA
cad_10527,714,"714, 30, 01, 01, 01",Neutral,"""NA""",Neutral,NA
cad_10510,714,"714, 01, 06, 01, 01",Neutral,"""NA""",Neutral,NA
cad_10489,714,"714, 31, 01, 02, 01",Neutral,"""NA""",Neutral,NA
cad_10380,714,"714, 01, 02, 02, 01",Neutral,"""NA""",Neutral,NA
cad_10446,714,"714, 03, 01, 01, 01",Neutral,"""NA""",Neutral,NA
cad_10435,714,"714, 06, 02, 02, 01",Neutral,"""NA""",Neutral,NA
cad_10432,714,"714, 01, 02, 03, 01",IdentityDirectedAbuse,IdentityDirectedAbuse / animosity,Neutral,NA
cad_10421,714,"714, 04, 01, 01, 01",Neutral,"""NA""",Neutral,NA
cad_10415,714,"714, 01, 01, 04, 01",Neutral,"""NA""",Neutral,NA
cad_10413,714,"714, 01, 05, 01, 01",Neutral,"""NA""",Neutral,NA
cad_10409,714,"714, 16, 02, 02, 01",Neutral,"""NA""",Neutral,NA
cad_23006,714,"714, 16, 02, 01, 01",AffiliationDirectedAbuse,AffiliationDirectedAbuse / animosity,Neutral,NA
cad_26687,714,714-title,Neutral,"""NA""",Neutral,NA
cad_22989,715,"715, 01",IdentityDirectedAbuse,IdentityDirectedAbuse / derogation,PersonDirectedAbuse,NA
